epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
259,2125.27,0.03701,0.04452,0.12602,0.77978,0.98187,0.99061,0.99268,0.96778,0.98187,0.99061,0.99268,0.90715,0.04931,0.06886,0.15917,0.81832,0.000336571,0.000336571,0.000336571
260,2133.43,0.03684,0.04479,0.12643,0.77754,0.98585,0.98888,0.99267,0.96752,0.98585,0.98888,0.99267,0.90643,0.04947,0.0698,0.16002,0.81795,0.000334,0.000334,0.000334
261,2141.59,0.03631,0.04527,0.1224,0.77953,0.98857,0.98885,0.99268,0.96893,0.98857,0.98885,0.99268,0.90404,0.04973,0.06894,0.1585,0.81879,0.000331429,0.000331429,0.000331429
262,2149.74,0.03573,0.04409,0.12091,0.77828,0.98677,0.98779,0.99265,0.96853,0.98677,0.98779,0.99265,0.9074,0.04984,0.06897,0.16021,0.81742,0.000328857,0.000328857,0.000328857
263,2158.11,0.03551,0.04413,0.12025,0.77776,0.98557,0.98799,0.99271,0.96764,0.98557,0.98799,0.99271,0.90671,0.0497,0.06912,0.16085,0.81816,0.000326286,0.000326286,0.000326286
264,2166.27,0.03609,0.04469,0.12264,0.77949,0.98643,0.98663,0.99279,0.96731,0.98643,0.98663,0.99279,0.90706,0.04992,0.06872,0.16037,0.81896,0.000323714,0.000323714,0.000323714
265,2174.43,0.03664,0.04437,0.12411,0.77713,0.98575,0.98693,0.9926,0.96761,0.98575,0.98693,0.9926,0.90598,0.04943,0.06823,0.16001,0.81818,0.000321143,0.000321143,0.000321143
266,2182.61,0.03639,0.04428,0.12352,0.77905,0.98324,0.98783,0.99235,0.96765,0.98324,0.98783,0.99235,0.90577,0.04958,0.06991,0.16156,0.81834,0.000318571,0.000318571,0.000318571
267,2190.76,0.0363,0.045,0.12304,0.7789,0.98526,0.98898,0.99244,0.96749,0.98526,0.98898,0.99244,0.90646,0.04945,0.07095,0.15737,0.81821,0.000316,0.000316,0.000316
268,2198.96,0.03674,0.04491,0.1245,0.78054,0.98736,0.98896,0.99246,0.96757,0.98736,0.98896,0.99246,0.9057,0.04913,0.07104,0.15576,0.81658,0.000313429,0.000313429,0.000313429
269,2207.14,0.03569,0.04382,0.1219,0.77875,0.98684,0.9892,0.99279,0.96881,0.98684,0.9892,0.99279,0.90683,0.05052,0.0701,0.1602,0.81758,0.000310857,0.000310857,0.000310857
270,2215.31,0.03633,0.04549,0.12262,0.77773,0.98483,0.98936,0.99275,0.96922,0.98483,0.98936,0.99275,0.90693,0.04893,0.06951,0.15741,0.81631,0.000308286,0.000308286,0.000308286
271,2223.67,0.03637,0.04409,0.12276,0.7761,0.98389,0.99022,0.99271,0.96967,0.98389,0.99022,0.99271,0.90501,0.04903,0.06899,0.15773,0.81593,0.000305714,0.000305714,0.000305714
272,2231.87,0.03591,0.04447,0.12175,0.78061,0.98089,0.9928,0.99272,0.96902,0.98089,0.9928,0.99272,0.90512,0.04949,0.0695,0.15794,0.81651,0.000303143,0.000303143,0.000303143
273,2240.03,0.03582,0.04452,0.1219,0.77985,0.98089,0.99329,0.9925,0.96683,0.98089,0.99329,0.9925,0.90597,0.0501,0.06959,0.15657,0.81651,0.000300571,0.000300571,0.000300571
274,2248.22,0.03556,0.04421,0.12042,0.77802,0.98069,0.99272,0.99255,0.96675,0.98069,0.99272,0.99255,0.90535,inf,0.06975,0.15698,0.81538,0.000298,0.000298,0.000298
275,2256.4,0.0359,0.04456,0.12239,0.77739,0.98599,0.9863,0.99274,0.96811,0.98599,0.9863,0.99274,0.90315,0.04871,0.06963,0.15857,0.81453,0.000295429,0.000295429,0.000295429
276,2264.55,0.03592,0.04441,0.1204,0.77794,0.9835,0.99179,0.9928,0.96894,0.9835,0.99179,0.9928,0.904,0.04861,0.06987,0.15627,0.81535,0.000292857,0.000292857,0.000292857
277,2272.72,0.03553,0.04453,0.11936,0.77734,0.9837,0.99095,0.99258,0.96858,0.9837,0.99095,0.99258,0.90492,0.04859,0.06932,0.15361,0.8149,0.000290286,0.000290286,0.000290286
278,2280.88,0.0357,0.04464,0.11946,0.77626,0.98258,0.99024,0.99257,0.96869,0.98258,0.99024,0.99257,0.90335,0.0484,0.06872,0.15348,0.81427,0.000287714,0.000287714,0.000287714
279,2289.03,0.03543,0.044,0.11868,0.77793,0.98656,0.9858,0.99277,0.9676,0.98656,0.9858,0.99277,0.90543,0.04917,0.06895,0.15553,0.81435,0.000285143,0.000285143,0.000285143
280,2297.22,0.03599,0.04428,0.12052,0.77922,0.98429,0.98816,0.99275,0.96828,0.98429,0.98816,0.99275,0.90605,0.049,0.06954,0.15573,0.81431,0.000282571,0.000282571,0.000282571
281,2305.42,0.03582,0.04396,0.12034,0.77664,0.98241,0.99074,0.99251,0.9691,0.98241,0.99074,0.99251,0.90543,0.04838,0.06921,0.15593,0.81454,0.00028,0.00028,0.00028
282,2313.63,0.03545,0.04367,0.11968,0.77814,0.98336,0.9923,0.9923,0.96838,0.98336,0.9923,0.9923,0.9044,0.04827,0.071,0.15708,0.81523,0.000277429,0.000277429,0.000277429
283,2321.84,0.03649,0.04447,0.1227,0.77554,0.9826,0.99056,0.99243,0.96853,0.9826,0.99056,0.99243,0.90469,0.04882,0.0708,0.16185,0.81385,0.000274857,0.000274857,0.000274857
284,2330.02,0.03589,0.04367,0.12196,0.7765,0.97971,0.99234,0.99236,0.96817,0.97971,0.99234,0.99236,0.90659,0.0484,0.07038,0.16043,0.81344,0.000272286,0.000272286,0.000272286
285,2338.21,0.03606,0.04479,0.12186,0.77746,0.98128,0.99086,0.99223,0.96806,0.98128,0.99086,0.99223,0.90433,0.04823,0.07015,0.15946,0.81353,0.000269714,0.000269714,0.000269714
286,2346.41,0.03561,0.04385,0.12097,0.77805,0.98081,0.99247,0.9921,0.96636,0.98081,0.99247,0.9921,0.90396,0.04913,0.06964,0.15849,0.81551,0.000267143,0.000267143,0.000267143
287,2354.63,0.03572,0.04551,0.11979,0.77674,0.9815,0.9915,0.99229,0.96753,0.9815,0.9915,0.99229,0.90613,0.04998,0.06994,0.15879,0.81787,0.000264571,0.000264571,0.000264571
288,2362.81,0.03528,0.04367,0.11886,0.77831,0.98479,0.98851,0.99243,0.96716,0.98479,0.98851,0.99243,0.90681,0.05054,0.06997,0.15897,0.81954,0.000262,0.000262,0.000262
289,2371.01,0.03528,0.04333,0.11938,0.7767,0.98389,0.98786,0.99269,0.9675,0.98389,0.98786,0.99269,0.90799,0.05056,0.07045,0.15752,0.81883,0.000259429,0.000259429,0.000259429
290,2379.21,0.03534,0.04387,0.11826,0.77842,0.98067,0.99213,0.99272,0.96805,0.98067,0.99213,0.99272,0.9079,0.04945,0.07129,0.15576,0.8171,0.000256857,0.000256857,0.000256857
291,2387.42,0.03595,0.04392,0.12047,0.77751,0.98255,0.98902,0.99279,0.96808,0.98255,0.98902,0.99279,0.90614,0.04878,0.07073,0.15765,0.81597,0.000254286,0.000254286,0.000254286
292,2395.59,0.03472,0.04334,0.11782,0.7776,0.98212,0.98923,0.99289,0.96795,0.98212,0.98923,0.99289,0.90577,0.04898,0.07161,0.15995,0.8156,0.000251714,0.000251714,0.000251714
293,2403.78,0.03588,0.04446,0.12115,0.77711,0.98409,0.98891,0.9928,0.96768,0.98409,0.98891,0.9928,0.90626,0.0493,0.07273,0.16185,0.81647,0.000249143,0.000249143,0.000249143
294,2411.96,0.03487,0.04334,0.11739,0.77683,0.98495,0.98635,0.99276,0.96717,0.98495,0.98635,0.99276,0.90754,0.04925,0.07229,0.15808,0.81645,0.000246571,0.000246571,0.000246571
295,2420.18,0.03487,0.04309,0.11827,0.77961,0.98438,0.99068,0.99293,0.96737,0.98438,0.99068,0.99293,0.90501,0.04915,0.07098,0.15412,0.81631,0.000244,0.000244,0.000244
296,2428.4,0.0354,0.04372,0.11816,0.77709,0.9859,0.99025,0.99281,0.9679,0.9859,0.99025,0.99281,0.90683,0.04881,0.06982,0.15202,0.81541,0.000241429,0.000241429,0.000241429
297,2436.6,0.03485,0.04275,0.11669,0.77764,0.98645,0.9893,0.99275,0.96927,0.98645,0.9893,0.99275,0.90472,0.04838,0.07001,0.1502,0.81471,0.000238857,0.000238857,0.000238857
298,2444.78,0.03536,0.04351,0.11906,0.77645,0.98644,0.98802,0.99266,0.96777,0.98644,0.98802,0.99266,0.90482,0.04858,0.06988,0.15194,0.81468,0.000236286,0.000236286,0.000236286
299,2452.92,0.03455,0.0436,0.11623,0.77626,0.98496,0.98902,0.99257,0.96791,0.98496,0.98902,0.99257,0.90371,0.04788,0.06983,0.15358,0.81404,0.000233714,0.000233714,0.000233714
300,2461.07,0.03486,0.0443,0.11774,0.77851,0.98612,0.98772,0.99254,0.9686,0.98612,0.98772,0.99254,0.90361,0.0487,0.07005,0.15762,0.81472,0.000231143,0.000231143,0.000231143
301,2469.21,0.0352,0.04347,0.11882,0.77859,0.98547,0.98644,0.99184,0.96818,0.98547,0.98644,0.99184,0.90338,0.04896,0.07,0.15767,0.81513,0.000228571,0.000228571,0.000228571
302,2477.42,0.03505,0.04329,0.11826,0.77502,0.98331,0.99087,0.99257,0.96845,0.98331,0.99087,0.99257,0.90508,0.04939,0.07019,0.15749,0.81535,0.000226,0.000226,0.000226
303,2485.63,0.03459,0.04311,0.11732,0.77653,0.98577,0.9892,0.99265,0.9684,0.98577,0.9892,0.99265,0.90661,0.04931,0.06986,0.15613,0.81627,0.000223429,0.000223429,0.000223429
304,2493.83,0.03479,0.04325,0.11625,0.77637,0.98456,0.99172,0.99266,0.96919,0.98456,0.99172,0.99266,0.90735,0.04892,0.06989,0.15318,0.81536,0.000220857,0.000220857,0.000220857
305,2502.22,0.03413,0.04293,0.11476,0.77651,0.98656,0.98951,0.9925,0.96948,0.98656,0.98951,0.9925,0.90625,0.04809,0.06999,0.14825,0.81502,0.000218286,0.000218286,0.000218286
306,2510.42,0.03435,0.04331,0.11569,0.77635,0.98701,0.98841,0.99271,0.96916,0.98701,0.98841,0.99271,0.90696,0.04838,0.06997,0.14834,0.81518,0.000215714,0.000215714,0.000215714
307,2518.61,0.03468,0.04339,0.11628,0.77673,0.98804,0.98844,0.99255,0.96932,0.98804,0.98844,0.99255,0.90776,0.04864,0.0706,0.14938,0.81502,0.000213143,0.000213143,0.000213143
308,2526.98,0.03379,0.04308,0.11426,0.77957,0.98665,0.9886,0.99274,0.96911,0.98665,0.9886,0.99274,0.9078,0.04922,0.07072,0.15141,0.81615,0.000210571,0.000210571,0.000210571
309,2535.15,0.0342,0.04327,0.11458,0.77925,0.9817,0.99232,0.99281,0.96831,0.9817,0.99232,0.99281,0.90634,0.0493,0.0708,0.15086,0.81645,0.000208,0.000208,0.000208
310,2543.31,0.03489,0.04371,0.11666,0.77633,0.98274,0.9923,0.99287,0.96749,0.98274,0.9923,0.99287,0.90678,0.04996,0.0706,0.15144,0.81797,0.000205429,0.000205429,0.000205429
311,2551.52,0.03378,0.04284,0.11426,0.77578,0.97996,0.99565,0.99292,0.9672,0.97996,0.99565,0.99292,0.90694,0.04938,0.0701,0.15073,0.81707,0.000202857,0.000202857,0.000202857
312,2559.74,0.03404,0.04225,0.11485,0.77463,0.97964,0.9968,0.99295,0.96792,0.97964,0.9968,0.99295,0.90574,0.04902,0.07041,0.14915,0.81741,0.000200286,0.000200286,0.000200286
313,2567.95,0.03435,0.04376,0.11631,0.77618,0.98255,0.99565,0.99282,0.96931,0.98255,0.99565,0.99282,0.90634,0.0484,0.07034,0.14897,0.81685,0.000197714,0.000197714,0.000197714
314,2576.13,0.03425,0.04303,0.1154,0.77655,0.98397,0.99552,0.99268,0.96947,0.98397,0.99552,0.99268,0.90701,0.04833,0.07043,0.14884,0.81695,0.000195143,0.000195143,0.000195143
315,2584.32,0.03391,0.04387,0.1146,0.77632,0.98242,0.99543,0.9927,0.96998,0.98242,0.99543,0.9927,0.90592,0.0485,0.07083,0.14858,0.8174,0.000192571,0.000192571,0.000192571
316,2592.51,0.0342,0.04296,0.11462,0.77525,0.98377,0.99412,0.99275,0.96902,0.98377,0.99412,0.99275,0.90507,0.04861,0.07143,0.14884,0.81714,0.00019,0.00019,0.00019
317,2600.69,0.03395,0.04268,0.11472,0.77729,0.98377,0.99435,0.99273,0.96941,0.98377,0.99435,0.99273,0.90438,0.04832,0.0707,0.14693,0.8165,0.000187429,0.000187429,0.000187429
318,2608.85,0.03364,0.04214,0.11417,0.77658,0.9835,0.99399,0.9927,0.96916,0.9835,0.99399,0.9927,0.90433,0.04791,0.07056,0.1477,0.81485,0.000184857,0.000184857,0.000184857
319,2617.07,0.03445,0.04324,0.11502,0.77665,0.9831,0.99397,0.9928,0.96975,0.9831,0.99397,0.9928,0.90491,0.04771,0.07093,0.14921,0.81429,0.000182286,0.000182286,0.000182286
320,2625.27,0.03344,0.04206,0.11351,0.77571,0.98324,0.99275,0.99279,0.96897,0.98324,0.99275,0.99279,0.90691,0.04862,0.07109,0.15036,0.81445,0.000179714,0.000179714,0.000179714
321,2633.48,0.03364,0.04223,0.11404,0.775,0.98037,0.99514,0.99262,0.96844,0.98037,0.99514,0.99262,0.90598,0.04864,0.07144,0.15038,0.81489,0.000177143,0.000177143,0.000177143
322,2641.68,0.03379,0.04309,0.11399,0.77725,0.98162,0.99332,0.99258,0.96892,0.98162,0.99332,0.99258,0.90667,0.04856,0.07085,0.15052,0.81519,0.000174571,0.000174571,0.000174571
323,2649.88,0.034,0.04215,0.11581,0.77546,0.98054,0.99482,0.99252,0.96887,0.98054,0.99482,0.99252,0.90538,0.04819,0.07062,0.15126,0.81464,0.000172,0.000172,0.000172
324,2658.08,0.03422,0.04257,0.11514,0.78023,0.98292,0.99244,0.99249,0.96893,0.98292,0.99244,0.99249,0.90527,0.04783,0.07109,0.15141,0.81435,0.000169429,0.000169429,0.000169429
325,2666.29,0.03381,0.04236,0.1146,0.77715,0.98349,0.9925,0.99241,0.96946,0.98349,0.9925,0.99241,0.90459,0.048,0.07099,0.15065,0.81543,0.000166857,0.000166857,0.000166857
326,2674.49,0.03442,0.04321,0.11595,0.77451,0.98291,0.99137,0.99256,0.96884,0.98291,0.99137,0.99256,0.90594,0.04838,0.0708,0.15043,0.81625,0.000164286,0.000164286,0.000164286
327,2682.71,0.03388,0.04318,0.11379,0.77878,0.98213,0.99161,0.99235,0.96865,0.98213,0.99161,0.99235,0.90573,0.04859,0.07074,0.15141,0.81678,0.000161714,0.000161714,0.000161714
328,2690.89,0.03342,0.0422,0.11285,0.77816,0.98324,0.98934,0.99234,0.96858,0.98324,0.98934,0.99234,0.90518,0.04818,0.07148,0.15218,0.81669,0.000159143,0.000159143,0.000159143
329,2699.07,0.03341,0.04256,0.11257,0.77735,0.98272,0.99121,0.99245,0.96881,0.98272,0.99121,0.99245,0.90463,0.04794,0.0719,0.15239,0.81648,0.000156571,0.000156571,0.000156571
330,2707.25,0.03385,0.04273,0.11369,0.77589,0.98271,0.99101,0.99246,0.96968,0.98271,0.99101,0.99246,0.90427,0.04784,0.07217,0.15113,0.81625,0.000154,0.000154,0.000154
331,2715.38,0.03363,0.04251,0.11339,0.77592,0.98266,0.99101,0.9927,0.96947,0.98266,0.99101,0.9927,0.90425,inf,0.07218,0.15088,0.81658,0.000151429,0.000151429,0.000151429
332,2723.57,0.03363,0.04318,0.11351,0.77694,0.98435,0.98957,0.99298,0.96916,0.98435,0.98957,0.99298,0.90556,inf,0.07186,0.15039,0.81727,0.000148857,0.000148857,0.000148857
333,2731.74,0.03314,0.04268,0.11307,0.77706,0.98443,0.99021,0.99296,0.96917,0.98443,0.99021,0.99296,0.90629,0.04869,0.07174,0.14912,0.81717,0.000146286,0.000146286,0.000146286
334,2739.93,0.03357,0.0419,0.11293,0.77434,0.98175,0.99475,0.99301,0.96934,0.98175,0.99475,0.99301,0.90562,inf,0.07161,0.14864,0.81667,0.000143714,0.000143714,0.000143714
335,2748.16,0.03315,0.04206,0.11181,0.77742,0.98454,0.99266,0.99322,0.96977,0.98454,0.99266,0.99322,0.90745,0.04815,0.07177,0.14745,0.81726,0.000141143,0.000141143,0.000141143
336,2756.5,0.03311,0.04187,0.11221,0.77491,0.98342,0.99254,0.99301,0.96921,0.98342,0.99254,0.99301,0.907,0.04825,0.07117,0.14769,0.81707,0.000138571,0.000138571,0.000138571
337,2764.69,0.03323,0.04245,0.11208,0.77557,0.98417,0.99295,0.99292,0.96891,0.98417,0.99295,0.99292,0.90815,0.04863,0.07083,0.14735,0.81708,0.000136,0.000136,0.000136
338,2772.87,0.03336,0.04245,0.11214,0.77468,0.98331,0.99355,0.99281,0.96885,0.98331,0.99355,0.99281,0.90783,0.04864,0.07096,0.14882,0.81714,0.000133429,0.000133429,0.000133429
339,2781.05,0.0332,0.04215,0.11212,0.77514,0.98267,0.99258,0.9928,0.96883,0.98267,0.99258,0.9928,0.90482,inf,0.07158,0.14975,0.81686,0.000130857,0.000130857,0.000130857
340,2789.22,0.03362,0.04241,0.11313,0.77237,0.98375,0.99004,0.99279,0.96857,0.98375,0.99004,0.99279,0.90577,0.04802,0.07144,0.1506,0.81673,0.000128286,0.000128286,0.000128286
341,2825.99,0.03455,0.04449,0.11542,0.77865,0.98212,0.99232,0.99263,0.96926,0.98212,0.99232,0.99263,0.9055,0.04788,0.07073,0.14866,0.8159,0.000125714,0.000125714,0.000125714
342,2834.16,0.03398,0.04282,0.11466,0.77685,0.98353,0.99187,0.99258,0.9693,0.98353,0.99187,0.99258,0.90409,0.04753,0.06992,0.14726,0.81507,0.000123143,0.000123143,0.000123143
343,2842.37,0.03399,0.04392,0.11356,0.77845,0.98447,0.99231,0.99249,0.96869,0.98447,0.99231,0.99249,0.90457,0.04791,0.06952,0.14571,0.81524,0.000120571,0.000120571,0.000120571
344,2850.55,0.03382,0.04378,0.11376,0.77654,0.98512,0.99245,0.99236,0.96832,0.98512,0.99245,0.99236,0.90428,0.04821,0.0694,0.14496,0.81607,0.000118,0.000118,0.000118
345,2858.71,0.03324,0.04237,0.11144,0.776,0.98526,0.99211,0.99238,0.96937,0.98526,0.99211,0.99238,0.90532,0.04824,0.06982,0.14487,0.81689,0.000115429,0.000115429,0.000115429
346,2866.88,0.03351,0.04339,0.11351,0.77545,0.98521,0.99334,0.9924,0.96863,0.98521,0.99334,0.9924,0.90446,0.04851,0.07018,0.14532,0.81687,0.000112857,0.000112857,0.000112857
347,2875.08,0.03363,0.04306,0.11253,0.77602,0.98433,0.99349,0.99253,0.96894,0.98433,0.99349,0.99253,0.90379,0.0484,0.06995,0.1467,0.81691,0.000110286,0.000110286,0.000110286
348,2883.26,0.03325,0.04219,0.11135,0.7784,0.98384,0.99429,0.99262,0.96865,0.98384,0.99429,0.99262,0.90514,0.04879,0.06992,0.14661,0.81734,0.000107714,0.000107714,0.000107714
349,2891.44,0.03365,0.04344,0.11201,0.7775,0.98304,0.99367,0.99261,0.96921,0.98304,0.99367,0.99261,0.90548,0.04848,0.07035,0.14482,0.81722,0.000105143,0.000105143,0.000105143
350,2899.64,0.03377,0.04322,0.11301,0.77662,0.98258,0.99343,0.99253,0.96933,0.98258,0.99343,0.99253,0.90573,0.04856,0.07025,0.14519,0.81708,0.000102571,0.000102571,0.000102571
