epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
257,5911.98,0.03109,0.04304,0.10467,0.78017,0.97923,0.98858,0.99343,0.96926,0.97923,0.98858,0.99343,0.9578,0.04865,0.07488,0.17599,0.82172,0.000341714,0.000341714,0.000341714
258,5934.87,0.03094,0.04214,0.10483,0.77713,0.97908,0.99045,0.99364,0.96982,0.97908,0.99045,0.99364,0.95829,0.04827,0.07499,0.17159,0.82003,0.000339143,0.000339143,0.000339143
259,5957.88,0.03091,0.04284,0.10467,0.77836,0.98074,0.99042,0.9934,0.96977,0.98074,0.99042,0.9934,0.95878,0.04815,0.07501,0.16914,0.82183,0.000336571,0.000336571,0.000336571
260,5980.77,0.03148,0.04327,0.10635,0.78053,0.98053,0.99173,0.99322,0.96953,0.98053,0.99173,0.99322,0.95926,0.04859,0.07475,0.17247,0.82004,0.000334,0.000334,0.000334
261,6003.78,0.03138,0.04289,0.10633,0.78223,0.97883,0.9924,0.99354,0.96919,0.97883,0.9924,0.99354,0.9599,0.04894,0.07479,0.16856,0.81997,0.000331429,0.000331429,0.000331429
262,6026.67,0.03201,0.0431,0.10832,0.7798,0.98,0.9914,0.99321,0.96804,0.98,0.9914,0.99321,0.95916,0.04904,0.07471,0.17337,0.81962,0.000328857,0.000328857,0.000328857
263,6049.6,0.03187,0.0423,0.10809,0.78004,0.9793,0.99162,0.99281,0.96635,0.9793,0.99162,0.99281,0.95774,0.04932,0.07456,0.18044,0.82079,0.000326286,0.000326286,0.000326286
264,6072.51,0.03235,0.04278,0.10989,0.77871,0.97797,0.99034,0.99273,0.96867,0.97797,0.99034,0.99273,0.95765,0.04879,0.07506,0.18065,0.82282,0.000323714,0.000323714,0.000323714
265,6095.48,0.03112,0.04293,0.10665,0.77953,0.97942,0.99088,0.99302,0.9684,0.97942,0.99088,0.99302,0.95743,0.04904,0.07584,0.17553,0.82617,0.000321143,0.000321143,0.000321143
266,6118.37,0.03097,0.04232,0.10544,0.77735,0.98504,0.98504,0.99308,0.96792,0.98504,0.98504,0.99308,0.95677,0.04975,0.075,0.17782,0.82679,0.000318571,0.000318571,0.000318571
267,6141.29,0.03139,0.04242,0.10672,0.78276,0.98604,0.98667,0.99336,0.96979,0.98604,0.98667,0.99336,0.95673,0.04915,0.07531,0.17283,0.82533,0.000316,0.000316,0.000316
268,6164.22,0.03147,0.04257,0.1072,0.78038,0.98405,0.9878,0.99352,0.96981,0.98405,0.9878,0.99352,0.95667,0.04912,0.0755,0.17656,0.82403,0.000313429,0.000313429,0.000313429
269,6187.2,0.03161,0.04224,0.10871,0.78099,0.9861,0.98552,0.99271,0.96945,0.9861,0.98552,0.99271,0.95683,0.04957,0.07536,0.18001,0.8244,0.000310857,0.000310857,0.000310857
270,6210.14,0.03122,0.04244,0.10852,0.77853,0.98327,0.98642,0.99334,0.96907,0.98327,0.98642,0.99334,0.95796,0.04959,0.07551,0.17671,0.82515,0.000308286,0.000308286,0.000308286
271,6233.15,0.0308,0.04159,0.10757,0.77886,0.98223,0.9865,0.99345,0.96933,0.98223,0.9865,0.99345,0.95805,0.04898,0.07509,0.17442,0.82388,0.000305714,0.000305714,0.000305714
272,6256.09,0.03087,0.04247,0.10523,0.7786,0.98041,0.98698,0.99345,0.97057,0.98041,0.98698,0.99345,0.95891,0.04816,0.07435,0.17468,0.82363,0.000303143,0.000303143,0.000303143
273,6279.03,0.03045,0.04224,0.10471,0.77678,0.98602,0.98205,0.99265,0.9693,0.98602,0.98205,0.99265,0.95787,0.04919,0.07467,0.17819,0.82659,0.000300571,0.000300571,0.000300571
274,6301.91,0.03102,0.04256,0.10698,0.7757,0.98445,0.98231,0.99313,0.96887,0.98445,0.98231,0.99313,0.95851,0.05002,0.07483,0.17679,0.82631,0.000298,0.000298,0.000298
275,6324.85,0.03082,0.04282,0.10594,0.78013,0.97573,0.99186,0.99295,0.96889,0.97573,0.99186,0.99295,0.95758,0.04896,0.07442,0.17394,0.8278,0.000295429,0.000295429,0.000295429
276,6347.77,0.03084,0.04203,0.10667,0.78067,0.97519,0.99318,0.99285,0.96956,0.97519,0.99318,0.99285,0.9591,0.04894,0.07449,0.17419,0.82659,0.000292857,0.000292857,0.000292857
277,6370.73,0.031,0.04191,0.10542,0.77847,0.98328,0.98411,0.99293,0.96921,0.98328,0.98411,0.99293,0.95784,0.0491,0.07447,0.1746,0.83006,0.000290286,0.000290286,0.000290286
278,6393.59,0.0306,0.04232,0.10524,0.78036,0.98503,0.98457,0.99311,0.96877,0.98503,0.98457,0.99311,0.95731,0.04874,0.07531,0.17693,0.83069,0.000287714,0.000287714,0.000287714
279,6416.48,0.03061,0.0425,0.10439,0.77876,0.98452,0.98512,0.99307,0.96792,0.98452,0.98512,0.99307,0.95702,0.04912,0.07536,0.17746,0.83223,0.000285143,0.000285143,0.000285143
280,6439.4,0.03057,0.04241,0.10428,0.77749,0.98252,0.99007,0.99321,0.97,0.98252,0.99007,0.99321,0.95819,0.04882,0.07539,0.17388,0.83112,0.000282571,0.000282571,0.000282571
281,6462.33,0.03022,0.04186,0.10321,0.78003,0.9845,0.98662,0.99313,0.97011,0.9845,0.98662,0.99313,0.95729,0.04792,0.07633,0.16837,0.82887,0.00028,0.00028,0.00028
282,6485.2,0.03003,0.0416,0.10233,0.77996,0.98149,0.98928,0.9932,0.97055,0.98149,0.98928,0.9932,0.95901,0.04829,0.07531,0.16741,0.82847,0.000277429,0.000277429,0.000277429
283,6508.14,0.03015,0.04247,0.10184,0.77895,0.98102,0.99013,0.99305,0.96948,0.98102,0.99013,0.99305,0.95774,0.04831,0.07506,0.16694,0.82983,0.000274857,0.000274857,0.000274857
284,6531.1,0.03017,0.04218,0.10212,0.77796,0.98438,0.98556,0.99304,0.96859,0.98438,0.98556,0.99304,0.95521,0.04858,0.07522,0.16865,0.83049,0.000272286,0.000272286,0.000272286
285,6554.13,0.0299,0.04147,0.10106,0.77977,0.98715,0.98223,0.99294,0.96847,0.98715,0.98223,0.99294,0.95642,0.04909,0.07519,0.17111,0.83125,0.000269714,0.000269714,0.000269714
286,6577.1,0.03013,0.04245,0.10158,0.77803,0.98152,0.98914,0.99314,0.96981,0.98152,0.98914,0.99314,0.9582,0.04899,0.0744,0.17108,0.8283,0.000267143,0.000267143,0.000267143
287,6600.09,0.02999,0.04177,0.10077,0.77875,0.98306,0.98626,0.99266,0.97036,0.98306,0.98626,0.99266,0.95717,0.04785,0.07415,0.17235,0.82605,0.000264571,0.000264571,0.000264571
288,6623.03,0.02969,0.04154,0.10046,0.77838,0.98706,0.98229,0.99245,0.96967,0.98706,0.98229,0.99245,0.95714,0.04759,0.07498,0.17229,0.82594,0.000262,0.000262,0.000262
289,6646.03,0.02976,0.04201,0.10081,0.78115,0.98078,0.98955,0.99258,0.96991,0.98078,0.98955,0.99258,0.95727,0.04721,0.07545,0.17402,0.82354,0.000259429,0.000259429,0.000259429
290,6668.89,0.02964,0.04178,0.10016,0.77636,0.97919,0.99021,0.99239,0.96937,0.97919,0.99021,0.99239,0.95774,0.04767,0.07588,0.17413,0.82561,0.000256857,0.000256857,0.000256857
291,6691.83,0.02912,0.04153,0.0995,0.77816,0.97991,0.99005,0.99243,0.9695,0.97991,0.99005,0.99243,0.95869,0.04735,0.07534,0.17272,0.82687,0.000254286,0.000254286,0.000254286
292,6714.76,0.03023,0.04195,0.10219,0.77943,0.98127,0.98712,0.99263,0.96999,0.98127,0.98712,0.99263,0.95869,0.04769,0.07549,0.1728,0.82844,0.000251714,0.000251714,0.000251714
293,6737.75,0.02992,0.04208,0.10176,0.77943,0.98271,0.9868,0.99276,0.96984,0.98271,0.9868,0.99276,0.95865,0.04838,0.07625,0.1767,0.83283,0.000249143,0.000249143,0.000249143
294,6760.7,0.03006,0.04248,0.10213,0.77809,0.98053,0.98898,0.99284,0.9689,0.98053,0.98898,0.99284,0.95856,0.04853,0.07617,0.17757,0.83321,0.000246571,0.000246571,0.000246571
295,6783.7,0.02967,0.04153,0.10031,0.78042,0.98623,0.982,0.99287,0.96977,0.98623,0.982,0.99287,0.95963,0.04736,0.07541,0.17334,0.83037,0.000244,0.000244,0.000244
296,6806.62,0.02943,0.04128,0.09977,0.77845,0.97965,0.9913,0.99281,0.97006,0.97965,0.9913,0.99281,0.95927,0.0475,0.07524,0.17033,0.82998,0.000241429,0.000241429,0.000241429
297,6829.59,0.02942,0.0419,0.09979,0.77841,0.9813,0.99179,0.99286,0.96903,0.9813,0.99179,0.99286,0.95814,0.0478,0.0758,0.16885,0.82903,0.000238857,0.000238857,0.000238857
298,6852.52,0.0296,0.04156,0.10008,0.77511,0.97905,0.99133,0.99293,0.96956,0.97905,0.99133,0.99293,0.95841,0.04836,0.07639,0.16864,0.82992,0.000236286,0.000236286,0.000236286
299,6875.48,0.02973,0.04136,0.09928,0.77938,0.97929,0.99192,0.99278,0.9697,0.97929,0.99192,0.99278,0.95866,0.04715,0.07544,0.16516,0.82833,0.000233714,0.000233714,0.000233714
300,6898.4,0.02939,0.04161,0.09833,0.78092,0.97892,0.99137,0.99279,0.97053,0.97892,0.99137,0.99279,0.9581,0.0472,0.07602,0.16234,0.82817,0.000231143,0.000231143,0.000231143
301,6921.3,0.02939,0.04135,0.09938,0.77567,0.97843,0.99121,0.99295,0.96956,0.97843,0.99121,0.99295,0.95905,0.0472,0.07599,0.16637,0.82759,0.000228571,0.000228571,0.000228571
302,6944.18,0.02952,0.04123,0.09885,0.77749,0.97847,0.99125,0.99303,0.96934,0.97847,0.99125,0.99303,0.95922,0.04791,0.07603,0.16957,0.82798,0.000226,0.000226,0.000226
303,6967.17,0.0292,0.04126,0.09843,0.77654,0.97855,0.99146,0.99293,0.96985,0.97855,0.99146,0.99293,0.96013,0.04843,0.0767,0.17221,0.82739,0.000223429,0.000223429,0.000223429
304,6990.08,0.02941,0.0412,0.09892,0.7803,0.97788,0.99116,0.99286,0.96882,0.97788,0.99116,0.99286,0.95845,0.04852,0.07801,0.17396,0.82922,0.000220857,0.000220857,0.000220857
305,7013.1,0.03009,0.04203,0.10089,0.78129,0.97861,0.99109,0.99289,0.96836,0.97861,0.99109,0.99289,0.95855,0.04811,0.07768,0.17065,0.83214,0.000218286,0.000218286,0.000218286
306,7036.02,0.0294,0.04202,0.09856,0.77878,0.97651,0.99201,0.9929,0.96925,0.97651,0.99201,0.9929,0.95844,0.04775,0.07685,0.16718,0.83121,0.000215714,0.000215714,0.000215714
307,7059.01,0.02952,0.04137,0.09924,0.7774,0.97825,0.99185,0.99283,0.96949,0.97825,0.99185,0.99283,0.95863,0.04766,0.07718,0.16882,0.83125,0.000213143,0.000213143,0.000213143
308,7081.96,0.02923,0.04144,0.09805,0.78065,0.97873,0.9923,0.99288,0.96963,0.97873,0.9923,0.99288,0.9585,0.04745,0.07734,0.16539,0.82955,0.000210571,0.000210571,0.000210571
309,7104.97,0.02904,0.04186,0.09751,0.7777,0.97871,0.99253,0.99314,0.97016,0.97871,0.99253,0.99314,0.9588,0.04768,0.07741,0.16634,0.82876,0.000208,0.000208,0.000208
310,7127.92,0.02936,0.04161,0.09768,0.77814,0.97929,0.99258,0.99302,0.97057,0.97929,0.99258,0.99302,0.95921,0.04786,0.07742,0.1667,0.82957,0.000205429,0.000205429,0.000205429
311,7150.9,0.02919,0.04131,0.09758,0.77566,0.97941,0.99192,0.99321,0.97117,0.97941,0.99192,0.99321,0.95916,0.04798,0.07681,0.16926,0.82995,0.000202857,0.000202857,0.000202857
312,7174.04,0.02908,0.04102,0.09748,0.77928,0.97944,0.99241,0.99313,0.97127,0.97944,0.99241,0.99313,0.95926,inf,0.07679,0.17128,0.8303,0.000200286,0.000200286,0.000200286
313,7197.18,0.02887,0.04113,0.09635,0.77742,0.98173,0.98964,0.99314,0.97104,0.98173,0.98964,0.99314,0.95868,0.04767,0.07654,0.17348,0.8313,0.000197714,0.000197714,0.000197714
314,7220.15,0.02877,0.04072,0.09568,0.77905,0.97906,0.99094,0.99324,0.97102,0.97906,0.99094,0.99324,0.95846,0.04707,0.07626,0.17114,0.82947,0.000195143,0.000195143,0.000195143
315,7243.14,0.02873,0.04122,0.09655,0.7792,0.9802,0.9911,0.99305,0.9715,0.9802,0.9911,0.99305,0.9583,inf,0.07647,0.17023,0.82935,0.000192571,0.000192571,0.000192571
316,7266.11,0.02864,0.04141,0.0952,0.77876,0.98089,0.9894,0.99291,0.97168,0.98089,0.9894,0.99291,0.95843,0.04685,0.07615,0.17032,0.82735,0.00019,0.00019,0.00019
317,7289.1,0.02878,0.04101,0.0953,0.77849,0.98035,0.99043,0.99306,0.97108,0.98035,0.99043,0.99306,0.95902,0.04687,0.07624,0.16755,0.82707,0.000187429,0.000187429,0.000187429
318,7312.05,0.02828,0.04082,0.09417,0.77832,0.97943,0.99051,0.99288,0.97182,0.97943,0.99051,0.99288,0.95881,0.04682,0.07594,0.16571,0.82741,0.000184857,0.000184857,0.000184857
319,7335.16,0.02862,0.04137,0.09581,0.77699,0.98078,0.98898,0.99283,0.97116,0.98078,0.98898,0.99283,0.9589,0.04672,0.07606,0.16372,0.82794,0.000182286,0.000182286,0.000182286
320,7358.04,0.0287,0.04112,0.09478,0.77616,0.97896,0.99021,0.99283,0.97017,0.97896,0.99021,0.99283,0.95793,0.04688,0.07609,0.16581,0.83015,0.000179714,0.000179714,0.000179714
321,7380.95,0.02814,0.04127,0.09401,0.77373,0.97644,0.99141,0.99283,0.9701,0.97644,0.99141,0.99283,0.95873,0.04693,0.07573,0.16594,0.83181,0.000177143,0.000177143,0.000177143
322,7404.53,0.02847,0.04059,0.09521,0.77552,0.97991,0.98813,0.99292,0.97025,0.97991,0.98813,0.99292,0.95883,0.04717,0.07623,0.17033,0.83384,0.000174571,0.000174571,0.000174571
323,7428.19,0.02829,0.04096,0.0942,0.77593,0.9804,0.98573,0.99278,0.97015,0.9804,0.98573,0.99278,0.95845,0.04719,0.07634,0.16989,0.83155,0.000172,0.000172,0.000172
324,7451.75,0.02808,0.04049,0.09374,0.77757,0.98108,0.98673,0.99278,0.97,0.98108,0.98673,0.99278,0.95901,0.04692,0.07635,0.16915,0.83032,0.000169429,0.000169429,0.000169429
325,7475.4,0.02846,0.04118,0.09394,0.77872,0.98244,0.9849,0.99296,0.97089,0.98244,0.9849,0.99296,0.95974,0.04691,0.07658,0.16652,0.83049,0.000166857,0.000166857,0.000166857
326,7499.1,0.02791,0.04061,0.09326,0.7764,0.98284,0.98468,0.99273,0.96951,0.98284,0.98468,0.99273,0.95807,0.0473,0.07666,0.16711,0.83122,0.000164286,0.000164286,0.000164286
327,7522.65,0.0285,0.04101,0.0948,0.77867,0.98145,0.98639,0.99265,0.96968,0.98145,0.98639,0.99265,0.95873,0.04765,0.07686,0.16777,0.83101,0.000161714,0.000161714,0.000161714
328,7546.24,0.02823,0.04084,0.0948,0.77919,0.98144,0.98696,0.99268,0.96963,0.98144,0.98696,0.99268,0.95872,0.04753,0.07682,0.16753,0.83029,0.000159143,0.000159143,0.000159143
329,7569.83,0.02833,0.04055,0.09514,0.77645,0.98205,0.98749,0.99276,0.9704,0.98205,0.98749,0.99276,0.95877,0.04737,0.07681,0.16537,0.82947,0.000156571,0.000156571,0.000156571
330,7593.55,0.0283,0.04064,0.09388,0.7781,0.98123,0.98902,0.99231,0.96984,0.98123,0.98902,0.99231,0.95849,0.04708,0.07663,0.16554,0.82917,0.000154,0.000154,0.000154
331,7617.15,0.02814,0.04076,0.094,0.7748,0.98075,0.98968,0.99242,0.97018,0.98075,0.98968,0.99242,0.95884,0.04731,0.07691,0.16399,0.82955,0.000151429,0.000151429,0.000151429
332,7640.72,0.02801,0.04096,0.09387,0.77679,0.98108,0.98929,0.99308,0.97035,0.98108,0.98929,0.99308,0.959,0.04735,0.07755,0.16203,0.83008,0.000148857,0.000148857,0.000148857
333,7664.3,0.02803,0.04077,0.09376,0.77563,0.98227,0.98837,0.99297,0.97044,0.98227,0.98837,0.99297,0.95886,0.04755,0.07706,0.16285,0.829,0.000146286,0.000146286,0.000146286
334,7687.84,0.02809,0.04061,0.09338,0.77634,0.98159,0.98751,0.99295,0.9705,0.98159,0.98751,0.99295,0.95927,0.04681,0.07706,0.16302,0.82817,0.000143714,0.000143714,0.000143714
335,7711.46,0.02816,0.04051,0.09353,0.77596,0.98151,0.98816,0.99291,0.97051,0.98151,0.98816,0.99291,0.95947,0.0467,0.07727,0.16341,0.82785,0.000141143,0.000141143,0.000141143
336,7734.57,0.02811,0.04069,0.09329,0.77425,0.98168,0.98808,0.99314,0.96975,0.98168,0.98808,0.99314,0.95963,0.04745,0.07698,0.16422,0.82854,0.000138571,0.000138571,0.000138571
337,7757.49,0.02809,0.04063,0.09395,0.77879,0.98213,0.98665,0.99319,0.96992,0.98213,0.98665,0.99319,0.95955,0.04759,0.07652,0.16486,0.82925,0.000136,0.000136,0.000136
338,7780.43,0.02782,0.04008,0.09273,0.77547,0.98213,0.98742,0.99332,0.97029,0.98213,0.98742,0.99332,0.95977,0.04735,0.07636,0.16401,0.82891,0.000133429,0.000133429,0.000133429
339,7803.41,0.02766,0.0403,0.09289,0.77432,0.98398,0.98583,0.99329,0.97032,0.98398,0.98583,0.99329,0.96008,0.04745,0.076,0.16504,0.82865,0.000130857,0.000130857,0.000130857
340,7826.28,0.02762,0.04056,0.09264,0.77882,0.98453,0.98613,0.9933,0.96984,0.98453,0.98613,0.9933,0.96,0.04751,0.07594,0.16598,0.82907,0.000128286,0.000128286,0.000128286
341,7915.05,0.02934,0.04323,0.10081,0.77982,0.9819,0.98706,0.99341,0.97004,0.9819,0.98706,0.99341,0.95968,0.048,0.07539,0.16027,0.82985,0.000125714,0.000125714,0.000125714
342,7937.93,0.02893,0.04237,0.09757,0.77972,0.97953,0.99018,0.99349,0.97062,0.97953,0.99018,0.99349,0.95968,0.04734,0.07476,0.15719,0.82865,0.000123143,0.000123143,0.000123143
343,7960.9,0.02861,0.04198,0.09477,0.78109,0.98013,0.99003,0.99307,0.96999,0.98013,0.99003,0.99307,0.95967,0.04711,0.07427,0.15633,0.82899,0.000120571,0.000120571,0.000120571
344,7983.77,0.02828,0.04118,0.09427,0.77911,0.97976,0.98964,0.99288,0.96983,0.97976,0.98964,0.99288,0.95857,0.04712,0.07354,0.15755,0.82816,0.000118,0.000118,0.000118
345,8006.77,0.02845,0.04216,0.09463,0.77981,0.97901,0.98955,0.99306,0.97106,0.97901,0.98955,0.99306,0.95885,0.04662,0.07356,0.15721,0.82623,0.000115429,0.000115429,0.000115429
346,8029.72,0.02792,0.0409,0.09321,0.78002,0.97843,0.99047,0.99319,0.97133,0.97843,0.99047,0.99319,0.95927,0.0463,0.0734,0.15658,0.82495,0.000112857,0.000112857,0.000112857
347,8052.9,0.02783,0.04125,0.09321,0.77904,0.97647,0.99299,0.99309,0.97081,0.97647,0.99299,0.99309,0.95932,0.04655,0.0734,0.15521,0.82417,0.000110286,0.000110286,0.000110286
348,8075.81,0.02787,0.04058,0.09271,0.77786,0.97502,0.99544,0.99313,0.97106,0.97502,0.99544,0.99313,0.9586,0.04631,0.07365,0.15478,0.82275,0.000107714,0.000107714,0.000107714
349,8098.76,0.02829,0.04147,0.09316,0.78118,0.97571,0.99549,0.99304,0.97123,0.97571,0.99549,0.99304,0.95887,0.04628,0.07401,0.15301,0.8221,0.000105143,0.000105143,0.000105143
350,8121.69,0.02811,0.04143,0.09254,0.7795,0.97599,0.99556,0.99299,0.97075,0.97599,0.99556,0.99299,0.95853,0.04647,0.07365,0.15364,0.82167,0.000102571,0.000102571,0.000102571
